plm_m_oid,plm_oid,plm_m_id,plm_i_name,plm_i_createtime,plm_i_checkintime,plm_cailiao,plm_checkintime,plm_weight,plm_wllx,plm_wlly,plm_guige,plm_gylx
1814,1814,1814,V型推力杆,"2018-09-15 21:21:09","2018-09-15 21:21:09",V型推力杆,"2018-09-15 21:21:09",64.44877042060402,专用部件,外协,NULL,NULL
1815,1815,1815,蓄电池,"2018-09-15 21:21:09","2018-09-15 21:21:09",蓄电池,"2018-09-15 21:21:09",99.32750491940074,产品配套,自制,NULL,NULL
1816,1816,1816,两孔插座,"2018-09-15 21:21:09","2018-09-15 21:21:09",两孔插座,"2018-09-15 21:21:09",87.12944435393555,专用零件,外协,NULL,NULL
1817,1817,1817,转向器支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",转向器支架,"2018-09-15 21:21:09",80.20606676985321,机加件,自制,NULL,NULL
1818,1818,1818,挡块,"2018-09-15 21:21:09","2018-09-15 21:21:09",挡块,"2018-09-15 21:21:09",19.150366007494192,专用零件,外协,NULL,NULL
1819,1819,1819,挡块,"2018-09-15 21:21:09","2018-09-15 21:21:09",挡块,"2018-09-15 21:21:09",89.89539508680284,国标件,外购,NULL,NULL
1820,1820,1820,挡块,"2018-09-15 21:21:09","2018-09-15 21:21:09",挡块,"2018-09-15 21:21:09",70.76571384583413,机加件,自制,NULL,NULL
1821,1821,1821,挡块,"2018-09-15 21:21:09","2018-09-15 21:21:09",挡块,"2018-09-15 21:21:09",34.965717711849685,企标件,自制,NULL,NULL
1822,1822,1822,拐臂,"2018-09-15 21:21:09","2018-09-15 21:21:09",拐臂,"2018-09-15 21:21:09",44.84475501837855,专用零件,外协,NULL,NULL
1823,1823,1823,二缸缩到位检测开关安装,"2018-09-15 21:21:09","2018-09-15 21:21:09",二缸缩到位检测开关安装,"2018-09-15 21:21:09",4.391773424666279,企标件,外购,NULL,NULL
1824,1824,1824,后簧支座总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",后簧支座总成,"2018-09-15 21:21:09",2.9456284793465404,企标件,外协,NULL,NULL
1825,1825,1825,堵头,"2018-09-15 21:21:09","2018-09-15 21:21:09",堵头,"2018-09-15 21:21:09",13.024948917603341,国标件,外购,NULL,NULL
1826,1826,1826,堵头,"2018-09-15 21:21:09","2018-09-15 21:21:09",堵头,"2018-09-15 21:21:09",59.71305792817634,非标外购件,自制,NULL,NULL
1827,1827,1827,缸筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",缸筒体,"2018-09-15 21:21:09",11.203717882076624,机加件,外协,NULL,NULL
1828,1828,1828,缸筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",缸筒体,"2018-09-15 21:21:09",8.517923366219248,国标件,外协,NULL,NULL
1829,1829,1829,支承轨,"2018-09-15 21:21:09","2018-09-15 21:21:09",支承轨,"2018-09-15 21:21:09",51.69085717302503,非标外购件,外协,NULL,NULL
1830,1830,1830,支承轨,"2018-09-15 21:21:09","2018-09-15 21:21:09",支承轨,"2018-09-15 21:21:09",56.15238701058686,企标件,外购,NULL,NULL
1831,1831,1831,减磨板,"2018-09-15 21:21:09","2018-09-15 21:21:09",减磨板,"2018-09-15 21:21:09",63.593097952942465,机加件,外协,NULL,NULL
1832,1832,1832,空气干燥器支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",空气干燥器支架,"2018-09-15 21:21:09",81.85922596241574,专用部件,外购,NULL,NULL
1833,1833,1833,下盖板,"2018-09-15 21:21:09","2018-09-15 21:21:09",下盖板,"2018-09-15 21:21:09",48.275120981082374,机加件,外协,NULL,NULL
1834,1834,1834,手柄,"2018-09-15 21:21:09","2018-09-15 21:21:09",手柄,"2018-09-15 21:21:09",52.66002074570386,非标外购件,外购,NULL,NULL
1835,1835,1835,定量马达,"2018-09-15 21:21:09","2018-09-15 21:21:09",定量马达,"2018-09-15 21:21:09",78.4572289839716,机加件,外协,NULL,NULL
1836,1836,1836,空滤器安装,"2018-09-15 21:21:09","2018-09-15 21:21:09",空滤器安装,"2018-09-15 21:21:09",91.99050605787836,非标外购件,外购,NULL,NULL
1837,1837,1837,左通道体,"2018-09-15 21:21:09","2018-09-15 21:21:09",左通道体,"2018-09-15 21:21:09",16.938967796939007,专用零件,外购,NULL,NULL
1838,1838,1838,003警示灯,"2018-09-15 21:21:09","2018-09-15 21:21:09",003警示灯,"2018-09-15 21:21:09",45.13769086262963,非标外购件,外协,NULL,NULL
1839,1839,1839,A型弹簧插销,"2018-09-15 21:21:09","2018-09-15 21:21:09",A型弹簧插销,"2018-09-15 21:21:09",93.61681982783502,专用部件,自制,NULL,NULL
1840,1840,1840,A型弹簧插销,"2018-09-15 21:21:09","2018-09-15 21:21:09",A型弹簧插销,"2018-09-15 21:21:09",13.871001338310451,机加件,外购,NULL,NULL
1841,1841,1841,A型弹簧插销,"2018-09-15 21:21:09","2018-09-15 21:21:09",A型弹簧插销,"2018-09-15 21:21:09",65.83148128637933,企标件,外协,NULL,NULL
1842,1842,1842,A型弹簧插销,"2018-09-15 21:21:09","2018-09-15 21:21:09",A型弹簧插销,"2018-09-15 21:21:09",52.46393343516657,专用部件,外协,NULL,NULL
1843,1843,1843,左中挡板,"2018-09-15 21:21:09","2018-09-15 21:21:09",左中挡板,"2018-09-15 21:21:09",87.10738363107181,产品配套,自制,NULL,NULL
1844,1844,1844,绳挡,"2018-09-15 21:21:09","2018-09-15 21:21:09",绳挡,"2018-09-15 21:21:09",0.5573868505524993,非标外购件,外协,NULL,NULL
1845,1845,1845,套杆,"2018-09-15 21:21:09","2018-09-15 21:21:09",套杆,"2018-09-15 21:21:09",77.54551004574627,国标件,外购,NULL,NULL
1846,1846,1846,套杆,"2018-09-15 21:21:09","2018-09-15 21:21:09",套杆,"2018-09-15 21:21:09",14.247433239528007,机加件,外购,NULL,NULL
1847,1847,1847,导向板,"2018-09-15 21:21:09","2018-09-15 21:21:09",导向板,"2018-09-15 21:21:09",33.38857052142761,专用零件,自制,NULL,NULL
1848,1848,1848,焊接接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",焊接接头,"2018-09-15 21:21:09",1.4374777805963634,国标件,自制,NULL,NULL
1849,1849,1849,橡胶垫总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",橡胶垫总成,"2018-09-15 21:21:09",54.28037303916556,非标外购件,自制,NULL,NULL
1850,1850,1850,伸缩切换阀,"2018-09-15 21:21:09","2018-09-15 21:21:09",伸缩切换阀,"2018-09-15 21:21:09",2.7706626356877484,机加件,外协,NULL,NULL
1851,1851,1851,副钩固定,"2018-09-15 21:21:09","2018-09-15 21:21:09",副钩固定,"2018-09-15 21:21:09",88.28515516392376,国标件,外协,NULL,NULL
1852,1852,1852,排气制动蝶阀,"2018-09-15 21:21:09","2018-09-15 21:21:09",排气制动蝶阀,"2018-09-15 21:21:09",69.77700118749334,专用零件,外购,NULL,NULL
1853,1853,1853,右侧板,"2018-09-15 21:21:09","2018-09-15 21:21:09",右侧板,"2018-09-15 21:21:09",36.90383102045271,专用零件,自制,NULL,NULL
1854,1854,1854,起重钩固定装置,"2018-09-15 21:21:09","2018-09-15 21:21:09",起重钩固定装置,"2018-09-15 21:21:09",77.52710355960468,专用零件,外协,NULL,NULL
1855,1855,1855,一节臂筒体,"2018-09-15 21:21:09","2018-09-15 21:21:09",一节臂筒体,"2018-09-15 21:21:09",19.324765183228966,非标外购件,外协,NULL,NULL
1856,1856,1856,阀座,"2018-09-15 21:21:09","2018-09-15 21:21:09",阀座,"2018-09-15 21:21:09",11.354507933968183,专用部件,外购,NULL,NULL
1857,1857,1857,横梁,"2018-09-15 21:21:09","2018-09-15 21:21:09",横梁,"2018-09-15 21:21:09",96.11063393982276,专用部件,自制,NULL,NULL
1858,1858,1858,导线轮,"2018-09-15 21:21:09","2018-09-15 21:21:09",导线轮,"2018-09-15 21:21:09",84.87015029321826,企标件,外购,NULL,NULL
1859,1859,1859,发动机出水管,"2018-09-15 21:21:09","2018-09-15 21:21:09",发动机出水管,"2018-09-15 21:21:09",29.32829564366809,企标件,自制,NULL,NULL
1860,1860,1860,右封板,"2018-09-15 21:21:09","2018-09-15 21:21:09",右封板,"2018-09-15 21:21:09",32.16160828224932,专用零件,外购,NULL,NULL
1861,1861,1861,杆尾,"2018-09-15 21:21:09","2018-09-15 21:21:09",杆尾,"2018-09-15 21:21:09",14.42938450193233,产品配套,自制,NULL,NULL
1862,1862,1862,上车电气系统（布线图）,"2018-09-15 21:21:09","2018-09-15 21:21:09",上车电气系统（布线图）,"2018-09-15 21:21:09",42.783046465952644,产品配套,外协,NULL,NULL
1863,1863,1863,侧标志灯,"2018-09-15 21:21:09","2018-09-15 21:21:09",侧标志灯,"2018-09-15 21:21:09",61.83845818587875,专用部件,外购,NULL,NULL
1864,1864,1864,右侧立板,"2018-09-15 21:21:09","2018-09-15 21:21:09",右侧立板,"2018-09-15 21:21:09",21.857269434726533,国标件,外购,NULL,NULL
1865,1865,1865,箍,"2018-09-15 21:21:09","2018-09-15 21:21:09",箍,"2018-09-15 21:21:09",5.299069316288207,专用零件,外购,NULL,NULL
1866,1866,1866,块,"2018-09-15 21:21:09","2018-09-15 21:21:09",块,"2018-09-15 21:21:09",26.475844549636196,国标件,自制,NULL,NULL
1867,1867,1867,立柱,"2018-09-15 21:21:09","2018-09-15 21:21:09",立柱,"2018-09-15 21:21:09",39.81561705064679,专用零件,自制,NULL,NULL
1868,1868,1868,立柱,"2018-09-15 21:21:09","2018-09-15 21:21:09",立柱,"2018-09-15 21:21:09",17.13643598538852,国标件,自制,NULL,NULL
1869,1869,1869,右中挡板,"2018-09-15 21:21:09","2018-09-15 21:21:09",右中挡板,"2018-09-15 21:21:09",77.89187019880228,机加件,外协,NULL,NULL
1870,1870,1870,起重钩,"2018-09-15 21:21:09","2018-09-15 21:21:09",起重钩,"2018-09-15 21:21:09",36.735975841792865,专用零件,自制,NULL,NULL
1871,1871,1871,弹簧插销,"2018-09-15 21:21:09","2018-09-15 21:21:09",弹簧插销,"2018-09-15 21:21:09",72.11481698801651,专用零件,外协,NULL,NULL
1872,1872,1872,C型防尘圈,"2018-09-15 21:21:09","2018-09-15 21:21:09",C型防尘圈,"2018-09-15 21:21:09",22.360736969906736,国标件,外购,NULL,NULL
1873,1873,1873,C型防尘圈,"2018-09-15 21:21:09","2018-09-15 21:21:09",C型防尘圈,"2018-09-15 21:21:09",9.777352943023343,产品配套,外协,NULL,NULL
1874,1874,1874,旋转封,"2018-09-15 21:21:09","2018-09-15 21:21:09",旋转封,"2018-09-15 21:21:09",86.65377381695698,企标件,自制,NULL,NULL
1875,1875,1875,胶垫,"2018-09-15 21:21:09","2018-09-15 21:21:09",胶垫,"2018-09-15 21:21:09",48.27240555261435,非标外购件,外购,NULL,NULL
1876,1876,1876,胶垫,"2018-09-15 21:21:09","2018-09-15 21:21:09",胶垫,"2018-09-15 21:21:09",60.83470274813049,专用部件,外协,NULL,NULL
1877,1877,1877,套筒,"2018-09-15 21:21:09","2018-09-15 21:21:09",套筒,"2018-09-15 21:21:09",5.863483047095752,专用零件,外购,NULL,NULL
1878,1878,1878,套筒,"2018-09-15 21:21:09","2018-09-15 21:21:09",套筒,"2018-09-15 21:21:09",78.20509135508169,专用零件,外协,NULL,NULL
1879,1879,1879,隔圈,"2018-09-15 21:21:09","2018-09-15 21:21:09",隔圈,"2018-09-15 21:21:09",34.093905802783745,企标件,外购,NULL,NULL
1880,1880,1880,取力传动轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",取力传动轴,"2018-09-15 21:21:09",56.03323644714408,专用部件,外购,NULL,NULL
1881,1881,1881,回转支承,"2018-09-15 21:21:09","2018-09-15 21:21:09",回转支承,"2018-09-15 21:21:09",30.32602204797724,非标外购件,外协,NULL,NULL
1882,1882,1882,左侧机罩,"2018-09-15 21:21:09","2018-09-15 21:21:09",左侧机罩,"2018-09-15 21:21:09",26.535189330844165,机加件,外协,NULL,NULL
1883,1883,1883,架,"2018-09-15 21:21:09","2018-09-15 21:21:09",架,"2018-09-15 21:21:09",74.45840975801387,非标外购件,自制,NULL,NULL
1884,1884,1884,圆管,"2018-09-15 21:21:09","2018-09-15 21:21:09",圆管,"2018-09-15 21:21:09",40.68871184026387,专用零件,外协,NULL,NULL
1885,1885,1885,直角过板接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",直角过板接头,"2018-09-15 21:21:09",18.307969782081024,非标外购件,自制,NULL,NULL
1886,1886,1886,直角过板接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",直角过板接头,"2018-09-15 21:21:09",80.0757861472873,国标件,外协,NULL,NULL
1887,1887,1887,行驶组合警示标牌,"2018-09-15 21:21:09","2018-09-15 21:21:09",行驶组合警示标牌,"2018-09-15 21:21:09",67.12518121338424,产品配套,外协,NULL,NULL
1888,1888,1888,石棉橡胶板,"2018-09-15 21:21:09","2018-09-15 21:21:09",石棉橡胶板,"2018-09-15 21:21:09",10.244856348682841,非标外购件,外协,NULL,NULL
1889,1889,1889,臂头灯线束改制,"2018-09-15 21:21:09","2018-09-15 21:21:09",臂头灯线束改制,"2018-09-15 21:21:09",71.22862742532769,产品配套,外协,NULL,NULL
1890,1890,1890,储气筒支架Ⅱ,"2018-09-15 21:21:09","2018-09-15 21:21:09",储气筒支架Ⅱ,"2018-09-15 21:21:09",98.01225352207148,企标件,外协,NULL,NULL
1891,1891,1891,铜套,"2018-09-15 21:21:09","2018-09-15 21:21:09",铜套,"2018-09-15 21:21:09",57.321848939726706,企标件,自制,NULL,NULL
1892,1892,1892,带条,"2018-09-15 21:21:09","2018-09-15 21:21:09",带条,"2018-09-15 21:21:09",38.172942856731055,企标件,外协,NULL,NULL
1893,1893,1893,带条,"2018-09-15 21:21:09","2018-09-15 21:21:09",带条,"2018-09-15 21:21:09",56.21119564187097,非标外购件,外协,NULL,NULL
1894,1894,1894,转向装置,"2018-09-15 21:21:09","2018-09-15 21:21:09",转向装置,"2018-09-15 21:21:09",97.34911795947535,国标件,外协,NULL,NULL
1895,1895,1895,转向助力系统,"2018-09-15 21:21:09","2018-09-15 21:21:09",转向助力系统,"2018-09-15 21:21:09",42.48001703560838,专用零件,外购,NULL,NULL
1896,1896,1896,吸油接头,"2018-09-15 21:21:09","2018-09-15 21:21:09",吸油接头,"2018-09-15 21:21:09",60.22271612819221,机加件,外购,NULL,NULL
1897,1897,1897,支耳,"2018-09-15 21:21:09","2018-09-15 21:21:09",支耳,"2018-09-15 21:21:09",79.496306260884,国标件,自制,NULL,NULL
1898,1898,1898,前支承架,"2018-09-15 21:21:09","2018-09-15 21:21:09",前支承架,"2018-09-15 21:21:09",40.61798149623087,机加件,自制,NULL,NULL
1899,1899,1899,右标牌,"2018-09-15 21:21:09","2018-09-15 21:21:09",右标牌,"2018-09-15 21:21:09",5.6466881642859175,产品配套,外协,NULL,NULL
1900,1900,1900,前簧压板,"2018-09-15 21:21:09","2018-09-15 21:21:09",前簧压板,"2018-09-15 21:21:09",24.970109008010176,非标外购件,外购,NULL,NULL
1901,1901,1901,口箍,"2018-09-15 21:21:09","2018-09-15 21:21:09",口箍,"2018-09-15 21:21:09",67.47378480606855,专用部件,外购,NULL,NULL
1902,1902,1902,口箍,"2018-09-15 21:21:09","2018-09-15 21:21:09",口箍,"2018-09-15 21:21:09",11.040186646931371,机加件,自制,NULL,NULL
1903,1903,1903,口箍,"2018-09-15 21:21:09","2018-09-15 21:21:09",口箍,"2018-09-15 21:21:09",16.960200329765073,机加件,外协,NULL,NULL
1904,1904,1904,发动机罩安装,"2018-09-15 21:21:09","2018-09-15 21:21:09",发动机罩安装,"2018-09-15 21:21:09",1.9872561488630258,产品配套,外协,NULL,NULL
1905,1905,1905,左标牌,"2018-09-15 21:21:09","2018-09-15 21:21:09",左标牌,"2018-09-15 21:21:09",48.9859828912972,专用零件,自制,NULL,NULL
1906,1906,1906,槽板Ⅰ,"2018-09-15 21:21:09","2018-09-15 21:21:09",槽板Ⅰ,"2018-09-15 21:21:09",32.40665443551902,专用零件,自制,NULL,NULL
1907,1907,1907,夹布输油胶管,"2018-09-15 21:21:09","2018-09-15 21:21:09",夹布输油胶管,"2018-09-15 21:21:09",63.51027867736171,机加件,自制,NULL,NULL
1908,1908,1908,圆钢,"2018-09-15 21:21:09","2018-09-15 21:21:09",圆钢,"2018-09-15 21:21:09",8.298935694105225,专用零件,外购,NULL,NULL
1909,1909,1909,ZA型减震垫,"2018-09-15 21:21:09","2018-09-15 21:21:09",ZA型减震垫,"2018-09-15 21:21:09",44.386335713714296,企标件,外协,NULL,NULL
1910,1910,1910,回油集油器,"2018-09-15 21:21:09","2018-09-15 21:21:09",回油集油器,"2018-09-15 21:21:09",97.1233851601941,企标件,外协,NULL,NULL
1911,1911,1911,环,"2018-09-15 21:21:09","2018-09-15 21:21:09",环,"2018-09-15 21:21:09",24.64221815547245,机加件,自制,NULL,NULL
1912,1912,1912,环,"2018-09-15 21:21:09","2018-09-15 21:21:09",环,"2018-09-15 21:21:09",9.001861468267025,非标外购件,自制,NULL,NULL
1913,1913,1913,取力装置,"2018-09-15 21:21:09","2018-09-15 21:21:09",取力装置,"2018-09-15 21:21:09",9.966912723624233,国标件,自制,NULL,NULL
1914,1914,1914,护风圈,"2018-09-15 21:21:09","2018-09-15 21:21:09",护风圈,"2018-09-15 21:21:09",1.8252024252694121,专用零件,外协,NULL,NULL
1915,1915,1915,行驶支架,"2018-09-15 21:21:09","2018-09-15 21:21:09",行驶支架,"2018-09-15 21:21:09",1.6859148797477186,国标件,外购,NULL,NULL
1916,1916,1916,右侧机棚Ⅲ,"2018-09-15 21:21:09","2018-09-15 21:21:09",右侧机棚Ⅲ,"2018-09-15 21:21:09",76.81510605907714,国标件,自制,NULL,NULL
1917,1917,1917,伸臂油缸Ⅱ,"2018-09-15 21:21:09","2018-09-15 21:21:09",伸臂油缸Ⅱ,"2018-09-15 21:21:09",97.50428798665331,产品配套,外购,NULL,NULL
1918,1918,1918,梭阀,"2018-09-15 21:21:09","2018-09-15 21:21:09",梭阀,"2018-09-15 21:21:09",25.334796408038706,企标件,外购,NULL,NULL
1919,1919,1919,膜片制动气室,"2018-09-15 21:21:09","2018-09-15 21:21:09",膜片制动气室,"2018-09-15 21:21:09",85.41494332010754,产品配套,外购,NULL,NULL
1920,1920,1920,四节臂缩臂绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",四节臂缩臂绳,"2018-09-15 21:21:09",79.35771343007404,专用部件,自制,NULL,NULL
1921,1921,1921,右拱板,"2018-09-15 21:21:09","2018-09-15 21:21:09",右拱板,"2018-09-15 21:21:09",14.474927580041241,专用零件,外购,NULL,NULL
1922,1922,1922,卡板,"2018-09-15 21:21:09","2018-09-15 21:21:09",卡板,"2018-09-15 21:21:09",50.350104397450934,非标外购件,外协,NULL,NULL
1923,1923,1923,继动阀,"2018-09-15 21:21:09","2018-09-15 21:21:09",继动阀,"2018-09-15 21:21:09",88.59554554094966,非标外购件,自制,NULL,NULL
1924,1924,1924,右后挡板Ⅱ,"2018-09-15 21:21:09","2018-09-15 21:21:09",右后挡板Ⅱ,"2018-09-15 21:21:09",1.674846048003864,机加件,自制,NULL,NULL
1925,1925,1925,空滤器总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",空滤器总成,"2018-09-15 21:21:09",45.391570793909594,国标件,外购,NULL,NULL
1926,1926,1926,控制阀,"2018-09-15 21:21:09","2018-09-15 21:21:09",控制阀,"2018-09-15 21:21:09",7.458030918631852,国标件,外协,NULL,NULL
1927,1927,1927,电油门踏板总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",电油门踏板总成,"2018-09-15 21:21:09",4.8335888337440736,非标外购件,自制,NULL,NULL
1928,1928,1928,电油门踏板总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",电油门踏板总成,"2018-09-15 21:21:09",73.4807966762865,产品配套,自制,NULL,NULL
1929,1929,1929,四节臂伸臂绳,"2018-09-15 21:21:09","2018-09-15 21:21:09",四节臂伸臂绳,"2018-09-15 21:21:09",85.49927914560546,非标外购件,自制,NULL,NULL
1930,1930,1930,气管,"2018-09-15 21:21:09","2018-09-15 21:21:09",气管,"2018-09-15 21:21:09",91.72194999616,专用部件,外协,NULL,NULL
1931,1931,1931,挡块Ⅱ,"2018-09-15 21:21:09","2018-09-15 21:21:09",挡块Ⅱ,"2018-09-15 21:21:09",73.8594334387347,机加件,自制,NULL,NULL
1932,1932,1932,水箱支座,"2018-09-15 21:21:09","2018-09-15 21:21:09",水箱支座,"2018-09-15 21:21:09",57.820831179447815,国标件,外购,NULL,NULL
1933,1933,1933,连接盘,"2018-09-15 21:21:09","2018-09-15 21:21:09",连接盘,"2018-09-15 21:21:09",99.00323884600023,机加件,外协,NULL,NULL
1934,1934,1934,两孔插头,"2018-09-15 21:21:09","2018-09-15 21:21:09",两孔插头,"2018-09-15 21:21:09",46.925719716027345,国标件,外协,NULL,NULL
1935,1935,1935,油位警示标牌,"2018-09-15 21:21:09","2018-09-15 21:21:09",油位警示标牌,"2018-09-15 21:21:09",6.183283893382763,企标件,外协,NULL,NULL
1936,1936,1936,冷却器总成,"2018-09-15 21:21:09","2018-09-15 21:21:09",冷却器总成,"2018-09-15 21:21:09",42.286879321868575,产品配套,外购,NULL,NULL
1937,1937,1937,连接轴,"2018-09-15 21:21:09","2018-09-15 21:21:09",连接轴,"2018-09-15 21:21:09",7.8792371976894255,机加件,外购,NULL,NULL
1938,1938,1938,起升机构,"2018-09-15 21:21:09","2018-09-15 21:21:09",起升机构,"2018-09-15 21:21:09",7.749421178415505,非标外购件,外购,NULL,NULL
1939,1939,1939,右侧机棚Ⅰ,"2018-09-15 21:21:09","2018-09-15 21:21:09",右侧机棚Ⅰ,"2018-09-15 21:21:09",3.3540075364490773,产品配套,外购,NULL,NULL
1940,1940,1940,活塞杆管,"2018-09-15 21:21:09","2018-09-15 21:21:09",活塞杆管,"2018-09-15 21:21:09",25.184499171484376,国标件,外购,NULL,NULL
1941,1941,1941,活塞杆管,"2018-09-15 21:21:09","2018-09-15 21:21:09",活塞杆管,"2018-09-15 21:21:09",58.44145589411387,专用部件,外协,NULL,NULL
1942,1942,1942,伸臂油缸,"2018-09-15 21:21:09","2018-09-15 21:21:09",伸臂油缸,"2018-09-15 21:21:09",45.39127739838564,非标外购件,自制,NULL,NULL
1943,1943,1943,副起重臂,"2018-09-15 21:21:09","2018-09-15 21:21:09",副起重臂,"2018-09-15 21:21:09",33.0146605062097,专用零件,外购,NULL,NULL
1944,1944,1944,第五支腿支脚盘,"2018-09-15 21:21:09","2018-09-15 21:21:09",第五支腿支脚盘,"2018-09-15 21:21:09",41.16993177040737,非标外购件,自制,NULL,NULL
1945,1945,1945,下隔板,"2018-09-15 21:21:09","2018-09-15 21:21:09",下隔板,"2018-09-15 21:21:09",42.621436281830874,机加件,外购,NULL,NULL
